"subject_uri","target","field","birthYear"
"http://dbpedia.org/resource/Albert_Hibbs","http://dbpedia.org/resource/Science_Communication","Science Communication",1924
"http://dbpedia.org/resource/Jerald_Ericksen","http://dbpedia.org/resource/Continuum_mechanics","Continuum mechanics",1924
"http://dbpedia.org/resource/Hans-Egon_Richert","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/Johannes_Kemperman","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/Katsumi_Nomizu","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/Jerald_Ericksen","http://dbpedia.org/resource/Liquid_crystal","Liquid crystal",1924
"http://dbpedia.org/resource/Johannes_Kemperman","http://dbpedia.org/resource/Statistics","Statistics",1924
"http://dbpedia.org/resource/James_R._Jackson","http://dbpedia.org/resource/Queueing_theory","Queueing theory",1924
"http://dbpedia.org/resource/Humiaki_Huzita","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/Humiaki_Huzita","http://dbpedia.org/resource/Geometry","Geometry",1924
"http://dbpedia.org/resource/Humiaki_Huzita","http://dbpedia.org/resource/Physics","Physics",1924
"http://dbpedia.org/resource/Humiaki_Huzita","http://dbpedia.org/resource/Origami","Origami",1924
"http://dbpedia.org/resource/Jun-Ichi_Igusa","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/Pierre_Dolbeault","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/Sergey_Yablonsky","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/Margaret_K._Butler","http://dbpedia.org/resource/Mathematician","Mathematician",1924
"http://dbpedia.org/resource/Sergey_Yablonsky","http://dbpedia.org/resource/Discrete_mathematics","Discrete mathematics",1924
"http://dbpedia.org/resource/Ryszard_Syski","http://dbpedia.org/resource/Queueing_theory","Queueing theory",1924
"http://dbpedia.org/resource/Samuel_Karlin","http://dbpedia.org/resource/Population_genetics","Population genetics",1924
"http://dbpedia.org/resource/Samuel_Karlin","http://dbpedia.org/resource/Mathematical_sciences","Mathematical sciences",1924
"http://dbpedia.org/resource/W._Wesley_Peterson","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/George_Marsaglia","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/W._Wesley_Peterson","http://dbpedia.org/resource/Computer_science","Computer science",1924
"http://dbpedia.org/resource/George_Springer_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/Wilhelm_Klingenberg","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/George_Springer_(mathematician)","http://dbpedia.org/resource/Computer_science","Computer science",1924
"http://dbpedia.org/resource/Alan_J._Hoffman","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/Aldo_Andreotti","http://dbpedia.org/resource/Algebraic_Geometry","Algebraic Geometry",1924
"http://dbpedia.org/resource/Aldo_Andreotti","http://dbpedia.org/resource/Partial_differential_equation","Partial differential equation",1924
"http://dbpedia.org/resource/Aldo_Andreotti","http://dbpedia.org/resource/Several_complex_variables","Several complex variables",1924
"http://dbpedia.org/resource/Jacques_Dixmier","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/James_Lighthill","http://dbpedia.org/resource/Mathematics","Mathematics",1924
"http://dbpedia.org/resource/János_Aczél_(mathematician)","http://dbpedia.org/resource/Functional_equations","Functional equations",1924
"http://dbpedia.org/resource/James_Lighthill","http://dbpedia.org/resource/Acoustics","Acoustics",1924
"http://dbpedia.org/resource/János_Aczél_(mathematician)","http://dbpedia.org/resource/Information_theory","Information theory",1924
"http://dbpedia.org/resource/Paul_Malliavin","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/Richard_Kadison","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/Victor_Klee","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/Julian_Cole","http://dbpedia.org/resource/Mathematician","Mathematician",1925
"http://dbpedia.org/resource/Germund_Dahlquist","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/Hanno_Rund","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/Harold_W._Kuhn","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/Olga_Oleinik","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/R._Duncan_Luce","http://dbpedia.org/resource/Cognitive_Science","Cognitive Science",1925
"http://dbpedia.org/resource/Martin_David_Kruskal","http://dbpedia.org/resource/Mathematical_physics","Mathematical physics",1925
"http://dbpedia.org/resource/R._Duncan_Luce","http://dbpedia.org/resource/Mathematical_psychology","Mathematical psychology",1925
"http://dbpedia.org/resource/R._Duncan_Luce","http://dbpedia.org/resource/Mathematician","Mathematician",1925
"http://dbpedia.org/resource/Bent_Fuglede","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/Frederick_Gehring","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/Patrick_Billingsley","http://dbpedia.org/resource/Statistics","Statistics",1925
"http://dbpedia.org/resource/Walter_Noll","http://dbpedia.org/resource/Applied_mathematics","Applied mathematics",1925
"http://dbpedia.org/resource/Walter_Noll","http://dbpedia.org/resource/Continuum_mechanics","Continuum mechanics",1925
"http://dbpedia.org/resource/Gopinath_Kallianpur","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/Walter_Noll","http://dbpedia.org/resource/Classical_mechanics","Classical mechanics",1925
"http://dbpedia.org/resource/Gopinath_Kallianpur","http://dbpedia.org/resource/Statistics","Statistics",1925
"http://dbpedia.org/resource/Walter_Noll","http://dbpedia.org/resource/Thermodynamics","Thermodynamics",1925
"http://dbpedia.org/resource/Ernest_Michael","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/Harley_Flanders","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/Harry_Rauch","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/A._O._L._Atkin","http://dbpedia.org/resource/Computational_number_theory","Computational number theory",1925
"http://dbpedia.org/resource/Cyrus_Derman","http://dbpedia.org/resource/Operations_Research","Operations Research",1925
"http://dbpedia.org/resource/Keith_Stewartson","http://dbpedia.org/resource/Mathematics","Mathematics",1925
"http://dbpedia.org/resource/Keith_Stewartson","http://dbpedia.org/resource/Fluid_Dynamics","Fluid Dynamics",1925
"http://dbpedia.org/resource/Michael_S._Longuet-Higgins","http://dbpedia.org/resource/Fluid_Dynamics","Fluid Dynamics",1925
"http://dbpedia.org/resource/Michael_S._Longuet-Higgins","http://dbpedia.org/resource/Oceanography","Oceanography",1925
"http://dbpedia.org/resource/Carl_Adam_Petri","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/David_Spence_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Robert_Joshua_Rubin","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Carl_Adam_Petri","http://dbpedia.org/resource/Computer_science","Computer science",1926
"http://dbpedia.org/resource/Vera_Nikolaevna_Maslennikova","http://dbpedia.org/resource/Partial_differential_equations","Partial differential equations",1926
"http://dbpedia.org/resource/Claude_Berge","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Frank_Spitzer","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Miroslav_Fiedler","http://dbpedia.org/resource/Linear_algebra","Linear algebra",1926
"http://dbpedia.org/resource/Miroslav_Fiedler","http://dbpedia.org/resource/Graph_theory","Graph theory",1926
"http://dbpedia.org/resource/Miroslav_Fiedler","http://dbpedia.org/resource/Euclidean_geometry","Euclidean geometry",1926
"http://dbpedia.org/resource/Walter_Hayman","http://dbpedia.org/resource/Complex_analysis","Complex analysis",1926
"http://dbpedia.org/resource/Tibor_Šalát","http://dbpedia.org/resource/Mathematician","Mathematician",1926
"http://dbpedia.org/resource/Albert_Nijenhuis","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Czesław_Ryll-Nardzewski","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Edgar_H._Brown","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Gu_Chaohao","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Günter_Asser","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/James_Eells","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Jean-Pierre_Kahane","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Jean-Pierre_Serre","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/T._A._Springer","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/James_Serrin","http://dbpedia.org/resource/Mathematician","Mathematician",1926
"http://dbpedia.org/resource/John_Leech_(mathematician)","http://dbpedia.org/resource/Mathematician","Mathematician",1926
"http://dbpedia.org/resource/Michio_Suzuki_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Rebeca_Guber","http://dbpedia.org/resource/Mathematician","Mathematician",1926
"http://dbpedia.org/resource/Robert_Phelps","http://dbpedia.org/resource/Measure_theory","Measure theory",1926
"http://dbpedia.org/resource/Robert_Phelps","http://dbpedia.org/resource/Functional_analysis","Functional analysis",1926
"http://dbpedia.org/resource/Peter_Lax","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/George_F._D._Duff","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Stanisław_Łojasiewicz","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Zdzisław_Pawlak","http://dbpedia.org/resource/Computer_science","Computer science",1926
"http://dbpedia.org/resource/Alex_F._T._W._Rosenberg","http://dbpedia.org/resource/Quadratic_forms","Quadratic forms",1926
"http://dbpedia.org/resource/Alex_F._T._W._Rosenberg","http://dbpedia.org/resource/Galois_theory","Galois theory",1926
"http://dbpedia.org/resource/Alex_F._T._W._Rosenberg","http://dbpedia.org/resource/Abstract_algebra","Abstract algebra",1926
"http://dbpedia.org/resource/Alex_F._T._W._Rosenberg","http://dbpedia.org/resource/Homology_(mathematics)","Homology (mathematics)",1926
"http://dbpedia.org/resource/Hans-Joachim_Bremermann","http://dbpedia.org/resource/Mathematics","Mathematics",1926
"http://dbpedia.org/resource/Hans-Joachim_Bremermann","http://dbpedia.org/resource/Biophysics","Biophysics",1926
"http://dbpedia.org/resource/Teruhisa_Matsusaka","http://dbpedia.org/resource/Algebraic_geometry","Algebraic geometry",1926
"http://dbpedia.org/resource/Paul_Garabedian","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Peter_Swinnerton-Dyer","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Revaz_Gamkrelidze","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Robert_G._Bartle","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Rom_Varshamov","http://dbpedia.org/resource/Mathematician","Mathematician",1927
"http://dbpedia.org/resource/John_Selfridge","http://dbpedia.org/resource/Analytic_number_theory","Analytic number theory",1927
"http://dbpedia.org/resource/Masayoshi_Nagata","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Chen_Chung_Chang","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Yutaka_Taniyama","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Theodorus_Dekker","http://dbpedia.org/resource/Mathematician","Mathematician",1927
"http://dbpedia.org/resource/Sigurður_Helgason_(mathematician)","http://dbpedia.org/resource/Mathematician","Mathematician",1927
"http://dbpedia.org/resource/A._Wayne_Wymore","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Daniel_Kan","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Otto_Leiberich","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/A._Wayne_Wymore","http://dbpedia.org/resource/Systems_Engineering","Systems Engineering",1927
"http://dbpedia.org/resource/Abdulalim_A._Shabazz","http://dbpedia.org/resource/Mathematician","Mathematician",1927
"http://dbpedia.org/resource/Otto_Leiberich","http://dbpedia.org/resource/Cryptology","Cryptology",1927
"http://dbpedia.org/resource/Alan_Cobham_(mathematician)","http://dbpedia.org/resource/Theoretical_computer_scientist","Theoretical computer scientist",1927
"http://dbpedia.org/resource/Grigory_Barenblatt","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Serge_Lang","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Marcel_Berger","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Michel_Kervaire","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Wolfgang_Walter","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/George_Seligman","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Albert_Turner_Bharucha-Reid","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Albert_Turner_Bharucha-Reid","http://dbpedia.org/resource/Statistics","Statistics",1927
"http://dbpedia.org/resource/Jacobus_Verhoeff","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Joan_Birman","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Marguerite_Frank","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Ichirō_Satake","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Jacobus_Verhoeff","http://dbpedia.org/resource/Computer_science","Computer science",1927
"http://dbpedia.org/resource/Mikhail_Postnikov","http://dbpedia.org/resource/Mathematics","Mathematics",1927
"http://dbpedia.org/resource/Bernard_Malgrange","http://dbpedia.org/resource/Mathematics","Mathematics",1928
"http://dbpedia.org/resource/Bertram_Kostant","http://dbpedia.org/resource/Mathematics","Mathematics",1928
"http://dbpedia.org/resource/Paulo_Ribenboim","http://dbpedia.org/resource/Mathematics","Mathematics",1928
"http://dbpedia.org/resource/Fuat_Mansurov","http://dbpedia.org/resource/Conductor_(music)","Conductor (music)",1928
"http://dbpedia.org/resource/Lee_Albert_Rubel","http://dbpedia.org/resource/Mathematics","Mathematics",1928
"http://dbpedia.org/resource/Lennart_Carleson","http://dbpedia.org/resource/Mathematics","Mathematics",1928
"http://dbpedia.org/resource/Manfredo_do_Carmo","http://dbpedia.org/resource/Mathematics","Mathematics",1928
"http://dbpedia.org/resource/Thomas_E._Kurtz","http://dbpedia.org/resource/Statistician","Statistician",1928
